Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2660024,CHOLERA_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,,2011,,,,,,,,1 ,,,,1 of 1  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2666067,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,2016,,,,,,,,28093,28093.0,,,,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2682535,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,2007,,,,,,,,2286,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2701229,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,2001,,,,,,,,1001,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2739987,CHOLERA_0000000001,COUNTRY,CRI,YEAR,AMR,Americas,,1993,,,,,,,,14,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2771786,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1966,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
2809553,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,2008,,,,,,,,30150,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2810169,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,2005,,,,,,,,1503,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
40709,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,4490,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
489840,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,2005,,,,,,,,31719,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
514847,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1997,,,,,,,,1709,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
541182,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,2015,,,,,,,,5290,5290.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
573042,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1994,,,,,,,,2240,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
636423,CHOLERA_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,,1994,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
636821,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,2001,,,,,,,,1300,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
649129,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,2011,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
668879,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,1978,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
731924,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1985,,,,,,,,1984,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
803176,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,2015,,,,,,,,51,51.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
892584,CHOLERA_0000000001,COUNTRY,GUY,YEAR,AMR,Americas,,1993,,,,,,,,66,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
930603,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,1999,,,,,,,,6,,,,6 of 6 reported cases are imported.,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
949460,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1977,,,,,,,,383,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
949661,CHOLERA_0000000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,5,5.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
974861,CHOLERA_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,,2016,,,,,,,,1,1.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
982036,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,2010,,,,,,,,4469,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1007313,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2006,,,,,,,,3,,,,3 of 3 reported cases are imported.,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1013760,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2003,,,,,,,,11020,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1070063,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1987,,,,,,,,34,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1114782,CHOLERA_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,,1997,,,,,,,,2881,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1197701,CHOLERA_0000000001,COUNTRY,ECU,YEAR,AMR,Americas,,1996,,,,,,,,1059,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1198084,CHOLERA_0000000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,,1996,,,,,,,,720,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1204538,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,1997,,,,,,,,17200,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1229795,CHOLERA_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,,1992,,,,,,,,5072,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1248772,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,1981,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1262165,CHOLERA_0000000001,COUNTRY,ME1,YEAR,,,,1976,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1275096,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,1987,,,,,,,,16222,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1281253,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1997,,,,,,,,40249,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1287782,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1972,,,,,,,,5601,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
1294205,CHOLERA_0000000001,COUNTRY,SSD,YEAR,AFR,Africa,,2014,,,,,,,,6421,6421.0,,,,2015-10-02T09:47:53+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1294438,CHOLERA_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1979,,,,,,,,85,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1300084,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1998,,,,,,,,1304,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1306290,CHOLERA_0000000001,COUNTRY,COM,YEAR,AFR,Africa,,2007,,,,,,,,1555,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1306609,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1981,,,,,,,,28,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1370954,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1978,,,,,,,,34,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1454139,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,1994,,,,,,,,28334,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1454241,CHOLERA_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,,2015,,,,,,,,60,60.0,,,,2016-09-16T09:32:20+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1466443,CHOLERA_0000000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,1979,,,,,,,,689,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1479998,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1964,,,,,,,,512,,,,,2013-06-11T14:04:28+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
1505050,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,1979,,,,,,,,915,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1562393,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1990,,,,,,,,2230,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1600779,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2002,,,,,,,,27,,,,12 of 27 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2883293,CHOLERA_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,,1990,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2909467,CHOLERA_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,,2001,,,,,,,,7219,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2940801,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1975,,,,,,,,680,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2940894,CHOLERA_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,,1992,,,,,,,,37,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2985692,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2010,,,,,,,,588,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3018088,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,2012,,,,,,,,187,187.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3037252,CHOLERA_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,,2011,,,,,,,,1261,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3049931,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,1991,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3056320,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1984,,,,,,,,531,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
3144954,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2003,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3233415,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,2005,,,,,,,,13430,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3252494,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1971,,,,,,,,13048,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
3258747,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1995,,,,,,,,615,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3323149,CHOLERA_0000000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,1979,,,,,,,,141,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3329293,CHOLERA_0000000001,COUNTRY,AUT,YEAR,EUR,Europe,,1996,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3341356,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2008,,,,,,,,1007,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3341394,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,1978,,,,,,,,263,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
3354283,CHOLERA_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,,1998,,,,,,,,4095,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3393215,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,1998,,,,,,,,34899,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3412267,CHOLERA_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,,1974,,,,,,,,37,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
3462823,CHOLERA_0000000001,COUNTRY,TJK,YEAR,EUR,Europe,,1994,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3495522,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1979,,,,,,,,2559,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3514600,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,1996,,,,,,,,1088,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3540034,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1998,,,,,,,,13,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3551941,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,2016,,,,,,,,5866,5866.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3552039,CHOLERA_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,1985,,,,,,,,115,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3558670,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,1989,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
3564913,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1996,,,,,,,,1402,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3590396,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1951,,,,,,,,6753,,,,,2013-06-11T14:04:28+02:00,1951,1951-01-01T00:00:00+01:00,1951-12-31T00:00:00+01:00
3622856,CHOLERA_0000000001,COUNTRY,GRC,YEAR,EUR,Europe,,1986,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3623148,CHOLERA_0000000001,COUNTRY,STP,YEAR,AFR,Africa,,2006,,,,,,,,926,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3654741,CHOLERA_0000000001,COUNTRY,GTM,YEAR,AMR,Americas,,1991,,,,,,,,3674,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3679758,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,1133,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3692996,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1979,,,,,,,,2154,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3693077,CHOLERA_0000000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2005,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3698848,CHOLERA_0000000001,COUNTRY,DOM,YEAR,AMR,Americas,,2012,,,,,,,,7919,7919.0,,,,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3737270,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1982,,,,,,,,16,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3737344,CHOLERA_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,,1999,,,,,,,,863,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3755891,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,2000,,,,,,,,4,,,,4 of 4 reported cases are imported.,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3769415,CHOLERA_0000000001,COUNTRY,GNB,YEAR,AFR,Africa,,2002,,,,,,,,842,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3769632,CHOLERA_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,1971,,,,,,,,440,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
3807027,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,2012,,,,,,,,18,18.0,,,17 of 18 reported cases are imported. ,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3813445,CHOLERA_0000000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,1970,,,,,,,,1151,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
3884275,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1995,,,,,,,,321,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3890623,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,2005,,,,,,,,553,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3903546,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,1972,,,,,,,,268,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
3916381,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,1998,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3923353,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,1979,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3936152,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1973,,,,,,,,2840,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
3942487,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1993,,,,,,,,89,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3961394,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,2000,,,,,,,,338,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3967174,CHOLERA_0000000001,COUNTRY,SWE,YEAR,EUR,Europe,,2015,,,,,,,,1,1.0,,,,2016-09-16T09:32:20+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3973619,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,2005,,,,,,,,3166,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4057175,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1992,,,,,,,,97,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4158338,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1964,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
4158534,CHOLERA_0000000001,COUNTRY,BFA,YEAR,AFR,Africa,,1996,,,,,,,,425,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4190036,CHOLERA_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,,1999,,,,,,,,217,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4241140,CHOLERA_0000000001,COUNTRY,ECU,YEAR,AMR,Americas,,2001,,,,,,,,9,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4253847,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,2009,,,,,,,,19679,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4285834,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1952,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1952,1952-01-01T00:00:00+01:00,1952-12-31T00:00:00+01:00
4317640,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1994,,,,,,,,534,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4350381,CHOLERA_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,,1971,,,,,,,,4792,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4388554,CHOLERA_0000000001,COUNTRY,CAN,YEAR,AMR,Americas,,2011,,,,,,,,9 ,,,,9 of 9  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4432668,CHOLERA_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,,2007,,,,,,,,24121,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4477352,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1991,,,,,,,,52,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4483903,CHOLERA_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,,2004,,,,,,,,1516,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4490484,CHOLERA_0000000001,COUNTRY,NAM,YEAR,AFR,Africa,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4496316,CHOLERA_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,,2012,,,,,,,,1,1.0,,,1 of 1 reported cases are imported. ,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4496846,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2007,,,,,,,,264,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4553474,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,1989,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
